3036892,0.0
4234235,0.0
4008649,0.153846153846
3080329,0.107142857143
3661906,0.166666666667
3534563,0.0
4015009,0.0
2720073,0.222222222222
4041097,0.0
3938075,0.0
4260586,0.0
4403811,0.0833333333333
4378324,0.0
4466120,0.0
2935631,0.25
3387178,0.0
2938377,0.0
3334734,0.0
4365313,0.263157894737
4115820,0.0
3766650,0.0
4283787,0.0987654320988
2943911,0.111111111111
4357002,0.0
3311692,0.0
3031905,0.0
3886381,0.0769230769231
4041211,0.222222222222
3455811,0.153846153846
4343137,0.222222222222
4242514,0.0
3827312,0.0
4234199,0.0
4378196,0.166666666667
4397744,0.0
2135649,0.0
3031913,0.0
3789865,0.0769230769231
2797904,0.0
3773716,0.25
3590014,0.190476190476
4402800,0.1
4234234,0.0
4243603,0.198717948718
4260598,0.0
3008702,0.0
2938516,0.0
4341725,0.0
3894879,0.25
4234209,0.0
4089355,0.0
4402945,0.25
3827271,0.0945945945946
2741279,0.0
3036949,0.0
4455062,0.0
4378325,0.0
2918244,0.0
3590003,0.0
4346258,0.175824175824
4419350,0.0625
3722538,0.0
2553336,0.0
3902418,0.0
2938366,0.0
2137518,0.0
4341713,0.0
4234189,0.0
4180020,0.0
3789875,0.0
4405028,0.0666666666667
4419418,0.0
3031910,0.0
2741269,0.0
3562724,0.0
3035587,0.0
4300808,0.0
3035590,0.0
4410682,0.181818181818
4208520,0.0
3136075,0.142857142857
3031907,0.0
3886228,0.0520833333333
4106141,0.0
4076361,0.0
4441477,0.0
4343126,0.153846153846
3902388,0.150943396226
2670073,0.5
4208890,0.0
4330164,0.0
3946209,0.0
3036977,0.0
3789866,0.047619047619
2720071,0.105263157895
4242517,0.1
3887898,0.063829787234
4171240,0.0
3196749,0.0434782608696
3590017,0.0
3722542,0.166666666667
3886383,0.101123595506
4234220,0.0
2366723,0.0579710144928
4402919,0.0
4341735,0.0
2786585,0.0
3919605,0.142857142857
4365311,0.0
4378205,0.153846153846
3889113,0.031746031746
2366716,0.153846153846
3622264,0.0555555555556
3455813,0.0
3934961,0.0
4136568,0.0
4419353,0.1375
4083302,0.5
3919604,0.125
4106140,0.25
4402947,0.0
3204676,0.4
4263478,0.0
3562725,0.0
4365303,0.0
2935632,0.166666666667
4378327,0.0
2367448,0.0
4419352,0.0952380952381
4441461,0.0454545454545
4357001,0.333333333333
3946208,0.166666666667
3889112,0.155172413793
3031906,0.0
4151470,0.0
2799706,0.037037037037
4383619,0.0
4152215,0.0
3766653,0.0
4245517,0.0
4466075,0.0
4397746,0.0
4069687,0.0
4234236,0.0
2634528,0.0
3196748,0.111111111111
2833163,0.0
4402954,0.0
4405029,0.0
4400097,0.181818181818
4234231,0.0
3889115,0.2
4180031,0.0
2938360,0.0
4242506,0.0
4379525,0.111111111111
2343764,0.0
4234226,0.0
4341733,0.0
3036971,0.0
3281434,0.666666666667
3919603,0.195652173913
3208507,0.0
4330162,0.0
3773713,0.0
3008707,0.0
4008528,0.125
3546157,0.0
3886349,0.157894736842
3886239,0.0519480519481
4402940,0.2
3455820,0.0526315789474
2366710,0.166666666667
2751550,0.232876712329
3036966,0.0
4419409,0.0
4504053,0.0
4441466,0.166666666667
3031916,0.0
3031901,0.0
3619628,0.0
4432858,0.0
2958727,0.0
4410685,0.0894308943089
3886384,0.0172413793103
3649509,0.25
4134640,0.2
3031917,0.0
3827305,0.111111111111
4032964,0.0
4455075,0.142857142857
3200058,0.0
3605839,0.166666666667
3789854,0.333333333333
4419354,0.219512195122
4159340,0.046511627907
4441470,0.166666666667
4234227,0.0
3035580,0.0
3208515,0.0
4330163,0.0
4432894,0.0
3858152,0.0909090909091
4234230,0.0
4243607,0.181818181818
4419408,0.0
2720076,0.5
2935634,0.0
4452975,0.0
4283791,0.132530120482
4466073,0.0
4151465,0.0
4341732,0.0
4441467,0.125
4082422,0.2
4419398,0.0
4242510,0.190476190476
4343132,0.27027027027
3136072,0.0
3031809,0.0
3038838,0.0
4402942,0.333333333333
2958724,0.2
3031914,0.0
4234233,0.0
4242399,0.0
3625470,0.0909090909091
4180024,0.0
4378317,0.0
2352023,0.0
4432897,0.0
4378191,0.242424242424
3433321,0.0
3008705,0.0
4210864,0.2
2938511,0.5
4197015,0.166666666667
3995120,0.0
4452976,0.0
4106130,0.0
3770329,0.142857142857
4041091,0.0
3005171,0.166666666667
4180033,0.0
3995119,0.0
3496711,0.0
3796387,0.0
3063852,0.0
3886387,0.106666666667
3031903,0.0
4234224,0.0
2316984,0.0
3036973,0.0
4242423,0.0
2720075,0.333333333333
3572930,0.0625
3409034,0.0
3919612,0.142857142857
3938064,0.0
4341722,0.0
4083332,0.0
2943908,0.0
4341731,0.1
2958725,0.125
4378213,0.181818181818
3886386,0.254237288136
2720074,0.0
2935636,0.0
4402796,0.285714285714
4210865,0.0
4234232,0.0
4069683,0.0
3048964,0.0869565217391
2366739,0.0
3005170,0.0
4397755,0.142857142857
4419356,0.2
3180996,0.0
3880803,0.0
4082433,0.125
4089410,0.0
3590049,0.0
3035582,0.0
2918242,0.0
3455816,0.0
4032953,0.0
4330161,0.0
3880836,0.0
3455823,0.333333333333
4234225,0.0
3995121,0.307692307692
4238584,0.0
3455809,0.222222222222
4402943,0.0
3889116,0.277777777778
4106144,0.0
3789856,0.0
4346348,0.833333333333
4466071,0.333333333333
4345918,0.0
4210872,0.0
4134585,0.142857142857
4448978,0.161290322581
4402950,0.0
4441465,0.142857142857
4145149,0.0
3919600,0.0952380952381
3610754,0.25
4436208,0.197674418605
3640011,0.333333333333
3080321,0.266666666667
3640367,0.111111111111
4082416,0.0
2819843,0.0
4288287,0.185185185185
3667610,0.0
3886327,0.135802469136
4402913,0.111111111111
4378236,0.0740740740741
2315125,0.0
2310773,0.0
4466102,0.0
3137214,0.416666666667
3963040,0.166666666667
4273810,0.0
3207542,0.230769230769
4365308,0.5
3059644,0.285714285714
2722938,0.0
4041123,0.0
4288294,0.0952380952381
4281738,0.0555555555556
3632960,0.107142857143
4152308,0.142857142857
3886378,0.0833333333333
3687601,0.25
4398371,0.0
2935639,1.0
3031831,0.0
4378306,0.1
3886257,0.27027027027
3886244,0.0769230769231
3900111,0.166666666667
2366743,0.0
4462285,0.0
3894870,0.0
4234125,0.0
3621995,0.133333333333
3517316,0.0
4436209,0.152542372881
4061902,0.2
2798116,0.0
3886245,0.0487804878049
4185503,0.125
4462284,0.0
4378228,0.259259259259
3031816,0.0
3963027,0.0860927152318
3886270,0.0909090909091
4150857,0.1
2366737,0.102564102564
3957701,0.0
4288286,0.09375
3590454,0.2
3916081,0.0
2638665,0.0
4040172,0.0
3371071,0.0
4402798,0.282051282051
4288295,0.153846153846
2923174,0.0
4280215,0.044776119403
4263472,0.0
